날짜,title,category,summary,img
2020-05-22,청와대 산책하던 노무현 “천하제일 복지(福地) 좋아하네”,정치,고 노무현 전 대통령 서거 11주기를 하루 앞둔 22일 여권에선 노 전 대통령을 회고하고 추모하는 발언이 쏟아졌다.노 전 대통령의 국회의원 시절 보좌관을 거쳐 참여정부에서 청와대 국정상황실장을 지낸 더불어민주당 이광재 당선인은 이날 KBS 라디오 '김경래의 최강시사'에 출연해 노 전 대통령과 관련된 일화를 소개했다.,https://imgnews.pstatic.net/image/032/2020/05/22/0003010542_001_20200522232201461.jpg?type=w647
2020-05-22,"[단독] 10억 받은 정대협 사업서엔 ""할머니들 매주 목욕탕""",정치,한국정신대문제대책협의회가 2013년 8월 28일 사회복지공동모금회에 제출한 '지정기탁사업 배분신청서'에 담긴 안성 쉼터 사업 계획의 일부다.이 신청서는 정대협의 안성 쉼터 매입과 개소식을 앞두고 작성됐다.,https://imgnews.pstatic.net/image/025/2020/05/22/0003002757_001_20200522061804771.jpg?type=w647
2020-05-22,"민경욱 ""투표용지 제보자 못 밝혀""…검찰, 차량 등 수색",정치,지난 4월 총선 개표 조작을 주장하고 있고 그 증거라면서 공개했던 투표용지 때문에 조사를 받은 건데요.민 의원은 소셜미디어를 통해 이같은 사실을 알리며 강하게 반발했습니다.민 의원은 지난 4·15 총선 이후 투표용지를 제시하는 등 개표 조작 의혹을 주장하고 있습니다.,
2020-05-22,"이제야 밝힌 불출마의 변, 표창원 ""조국 사태로 생각 바뀌어""",정치,"표창원 더불어민주당 의원이 22일 조국 전 법무부 장관 사태로 정치를 그만두기로 했다며 21대 총선 불출마 이유를 밝혔다.표 의원은 이날 경향신문 인터뷰에서 '정치는 계속 해야겠다' 생각했으나 조국 사태 후 생각이 달라졌다며  어떤 상황에도 조 전 장관을 지지하고, 논리와 말빨로 지켜주는 도구가 된 느낌이 드니 '내 역할은 여기까지'란 생각이 들었다고 했다.",https://imgnews.pstatic.net/image/023/2020/05/22/2020052202650_0_20200522164301906.jpg?type=w647
2020-05-22,"“머뭇머뭇 돌아보던 노 전 대통령 마지막 모습, 잊히지 않아”",정치,이제는 정말 편하게 쉬셨으면 좋겠다는 생각입니다.저는 노 전 대통령께서 추구했던 국민 통합이라는 목표로 대한민국이 조금씩 다가서고 있다고 생각합니다.김 지사의 말은 문 대통령의 5·18 민주화 운동 40주년 기념사에 포개졌다.,https://imgnews.pstatic.net/image/028/2020/05/22/0002498297_001_20200523192301366.jpg?type=w647
2020-05-22,카카오 무서운 질주…현대차마저 제쳤다,경제,카카오 시가총액이 현대차를 제치고 9위에 올랐다.장중 카카오 시가총액이 현대차를 제친 사례는 최근 들어 몇차례 있었다.하지만 22일 종가 기준으로 카카오 시가총액이 현대차를 제치는 것으로 확실시되면서 앞으로 기술주 위주 장세가 지속될 것으로 예측된다.,
2020-05-22,[그게머니] 12만원 쓰면 6만원 준다···두달 '반짝혜택' 주는 카드,경제,"지금 쓰고 있는 카드가 최선인지, 의심해 보신 적 있나요?하나카드는 새롭게 출시한 '모두의 쇼핑 카드' 이용 고객에게 5월 19일부터 7월 31일까지 온라인쇼핑 사용금액의 50%, 점심값의 50%를 하나머니로 적립해주는 이벤트를 진행 중이다.쿠팡, 11번가, G마켓, 옥션, 위메프, 인터파크, 티켓몬스터에서 사용한 금액의 50%를 하나머니로 돌려준다.",https://imgnews.pstatic.net/image/025/2020/05/22/0003002765_001_20200522071301258.jpg?type=w647
2020-05-22,"[단독] ""100만 원 또 받았다""…구멍 뚫린 재난지원금",경제,"정부의 긴급재난지원금이 지급된 지 오늘로 열흘째인데 곳곳에서 허점을 보이고 있습니다.중앙정부의 재난지원금을 중복해서 200만 원이나 받은 것입니다.인천시가 의욕적으로 저소득층에 대해 정부의 재난지원금을 우선 지급했는데, 정부와 카드사 시스템이 이미 지급된 사실을 걸러내지 못한 것입니다.",https://imgnews.pstatic.net/image/055/2020/05/22/0000816453_002_20200522221611921.jpg?type=w647
2020-05-22,"'일본 브랜드 불매'에 매출 급감…GU, 한국 떠난다",경제,'유니클로'와 함께 일본 패션업체 패스트리테일링의 대표 브랜드로 꼽히는 '지유'가 오는 8월 한국에서 철수하기로 했다.지유는 2018년 9월 서울 잠실 롯데월드몰에 1호점을 열었지만 사업 부진과 신종 코로나바이러스 감염증 확산 등으로 직격탄을 맞고 매장 판매 중단을 결정한 것으로 알려졌다.,https://imgnews.pstatic.net/image/015/2020/05/21/0004345333_001_20200522033501129.jpg?type=w647
2020-05-22,"[단독] 재난지원금에 터진 수요…한우, 단군 이래 최고가",경제,한우 도매가격이 역대 최고가를 경신했다.축산업계 관계자는 소고기 가격이 최고가 기록을 계속 경신하고 있다며 '단군 이래 가장 비싼 한우'라는 얘기도 나온다고 말했다.한우는 선물 수요가 많은 설 추석 등 명절에 가격이 오르는 것이 일반적이다.,https://imgnews.pstatic.net/image/015/2020/05/22/0004345893_001_20200523002601156.jpg?type=w647
2020-05-22,"""윤미향 갑자기 호텔방 들이닥쳐···이용수 할머니 손이 떨렸다""",사회,"지난 19일 윤미향 더불어민주당 당선인과 위안부 피해자 이용수 할머니의 만남은 윤 당선인이 일방적으로 갑자기 들이닥쳐 이뤄진 것으로, 이 할머니는 당시 상황을 불편해했으며 화해의 의사도 밝히지 않은 것으로 나타났다.오히려 윤 당선인이 이 할머니를 일방적으로 찾아와 화해한 것 같은 이미지를 연출하려 한 것으로 볼 여지가 있다.마침 A씨가 자리를 비우고 여당 인사의 가족 B씨가 이 할머니 옆에 있을 때 윤 당선인이 찾아온 것도 공교롭다.",https://imgnews.pstatic.net/image/025/2020/05/22/0003002671_001_20200522061414409.jpg?type=w647
2020-05-22,"[속보] “이태원 바이러스, 신천지 때와 달리 유럽·미국 계통”",사회,이태원 클럽 등에서 발생한 신종 코로나바이러스 감염증 바이러스가 신천지 증거장막성전에서 나타난 V계통 바이러스와 달리 유럽 미국 계통인 G형이라는 연구 결과가 나왔다.중앙방역대책본부은 21일 국내 연구진이 이태원 클럽 감염 관련 확진 환자 일부의 바이러스 염기서열을 분석한 결과 이같이 확인됐다고 밝혔다.중국과 한국 등 동아시아에서 확산된 건 V계통인 반면 이태원 감염 환자에게서 발견된 바이러스의 염기서열은 V계통과 다른 G계통 바이러스 일부가 확인된 것이다.,https://imgnews.pstatic.net/image/005/2020/05/22/611211110014606295_1_20200522014302199.jpg?type=w647
2020-05-22,"'미성년자 성폭행' 왕기춘…""체육관 제자 2명에 그루밍""",사회,"검찰이 올림픽 유도 은메달리스트, 왕기춘을 오늘 재판에 넘겼습니다.유도 국가대표로 올림픽 은메달을 따고 명예를 쌓았던 왕기춘, 그러나 범행의 시작도 유도장이었습니다.왕기춘은 자신이 운영하는 체육관 제자를 성폭행했다는 혐의로 구속됐는데, 검찰은 '그루밍' 과정을 거쳐 아동 성범죄를 저질렀다고 보고 있습니다.",https://imgnews.pstatic.net/image/437/2020/05/21/0000238674_001_20200521215102549.jpg?type=w647
2020-05-22,윤미향 돌발 방문에 놀란 이용수 할머니 건강 악화,사회,이틀 전 윤미향씨가 사과를 한답시고 방으로 갑자기 들이닥치는 바람에 할머니께서 많이 놀라셨다…이번 일로 잠도 제대로 못 주무셔 건강 상태가 더욱 나빠졌다.이곳은 지난 7일 이 할머니가 정의기억연대 회계 투명성 문제를 지적하며 수요시위에 참석하지 않겠다고 밝히는 기자회견을 한 장소다.이 할머니는 평소 오른쪽 팔 상태가 좋지 않아 한방 치료를 받아왔지만 지난 19일 밤 더불어민주당 윤미향 국회의원 당선인의 '돌발 방문' 이후 가슴 통증이 생겼다고 했다.,https://imgnews.pstatic.net/image/001/2020/05/22/AKR20200522002500053_01_i_P4_20200522115811866.jpg?type=w647
2020-05-22,"[단독] 정대협 만든 원로교수 격분 ""윤미향, 할머니들에 못할짓""",사회,"정의기억연대는 20일 자기 단체 원로 12명 명의로 최근 횡령·배임 의혹에 휩싸인 윤미향 전 대표를 두둔하는 '초기 정대협 선배들의 입장문'을 발표했다.그러나 정대협 핵심이자 공동 창립자인 윤정옥 이화여대 명예교수는 '그런 입장문에 동의한 적도, 동의할 수도 없다'는 입장을 밝혔다.",https://imgnews.pstatic.net/image/023/2020/05/22/2020052200102_0_20200522081701706.jpg?type=w647
2020-05-23,"조국 이어 윤미향 감싸는 김어준···그의 무기 ""냄새가 난다""",정치,"별 것도 아닌 의혹이 부풀려졌다는 식의 논법으로 방어했다.그는 논문 제1저자 등재와 관련 친구 아빠한테 가서 전문가 영역의 훈련을 받았다.조국 사태가 정점으로 향하던 지난해 10월 조 전 장관의 딸 조민씨가 첫 육성인터뷰를 한 곳도 '김어준의 뉴스공장'이었다.조수진 미래한국당 대변인은 이와 관련 당시 조국 씨 딸은 억울함만 잔뜩 늘어놨고, 명색이 진행자라는 김 씨는 '표창장 조작 의혹' 같은 쟁점은 아예 물어보지도 않았다고 비판했다.",https://imgnews.pstatic.net/image/025/2020/05/23/0003002964_001_20200523065835655.jpg?type=w647
2020-05-23,“택배기사에게 한참 길 안내한 낮은 사람”…노무현 11주기 추도식 엄수,정치,"노무현 전 대통령 서거 11주기 추도식이 23일 오전 11시 경남 김해시 진영읍 봉하마을 대통령묘역에서 엄수됐다.추도식은 국민의례, 유족 헌화 및 분향, 이 대표 추도사, 11주기 특별영상 '노무현의 리더십' 상영, 유 이사장 감사 인사, 시민참여 '상록수' 합창 특별영상 상영, 참배 순으로 진행됐다.권 여사와 건호 씨, 유 이사장이 대표로 헌화·분향했다.",https://imgnews.pstatic.net/image/028/2020/05/23/0002498356_001_20200523151501372.jpg?type=w647
2020-05-23,"“머뭇머뭇 돌아보던 노 전 대통령 마지막 모습, 잊히지 않아”",정치,이제는 정말 편하게 쉬셨으면 좋겠다는 생각입니다.저는 노 전 대통령께서 추구했던 국민 통합이라는 목표로 대한민국이 조금씩 다가서고 있다고 생각합니다.김 지사의 말은 문 대통령의 5·18 민주화 운동 40주년 기념사에 포개졌다.,https://imgnews.pstatic.net/image/028/2020/05/22/0002498297_001_20200523192301366.jpg?type=w647
2020-05-23,"노무현의 학교 운동회 '명연설'···""인생은 항상 겨루기지만""",정치,고 노무현 전 대통령 서거 11주기 추도식이 오늘 11시 경남 김해 봉하마을에서 열린다.시민들은 '사람사는세상 노무현재단'의 유튜브 생중계를 통해 추도식에 '온라인'을 통해 함께할 수 있다.23일 추도식에 앞서 노무현재단은 페이스북 계정을 통해 고 노무현 전 대통령의 명연설과 미니다큐 등을 공개했다.,https://imgnews.pstatic.net/image/032/2020/05/23/0003010658_001_20200523161101449.jpg?type=w647
2020-05-23,文 불참한 盧 추모식···주호영은 권양숙 여사와 주먹인사,정치,노무현 전 대통령 서거 11주기 추도식이 23일 오전 경남 김해 봉하마을 대통령묘역에서 엄수됐다.주 대표는 이날 권 여사가 들어서자 악수 대신 주먹 인사를 하기도 했다.한편 문재인 대통령은 이날 추도식에 참석하지 않았다.,https://imgnews.pstatic.net/image/025/2020/05/23/0003003009_001_20200524125101303.jpg?type=w647
2020-05-23,"[단독] ""100만 원 또 받았다""…구멍 뚫린 재난지원금",경제,"정부의 긴급재난지원금이 지급된 지 오늘로 열흘째인데 곳곳에서 허점을 보이고 있습니다.중앙정부의 재난지원금을 중복해서 200만 원이나 받은 것입니다.인천시가 의욕적으로 저소득층에 대해 정부의 재난지원금을 우선 지급했는데, 정부와 카드사 시스템이 이미 지급된 사실을 걸러내지 못한 것입니다.",https://imgnews.pstatic.net/image/055/2020/05/22/0000816453_002_20200522221611921.jpg?type=w647
2020-05-23,'사은품 가방' 얻으려고 주문한 후…버려진 커피 300잔,경제,얼마 전 서울의 한 커피 전문점에서 누군가 커피 수백 잔을 시켜놓고 그대로 두고 가는 일이 있었습니다.커피를 사고 얻은 가방은 온라인 중고 시장에서 개당 7만 원에서 13만 원에 팔립니다.희소성이 있다 보니 음료를 마시면 공짜로 주는 가방을 돈을 받고 파는 겁니다.,
2020-05-23,나랏돈 너무 풀었나…`증세 군불때기` 나선 정부,경제,코로나19 사태 대응으로 역대 최대 규모로 재정 지출을 시행하고 있는 문재인 정부에서 증세 논의가 수면 위로 떠올랐다.오는 25일 청와대에서 문재인 대통령 주재로 중·장기 재정 운용 방향을 논의하는 국가재정전략회의에서 거론되면 증세 논의는 더욱 불붙을 것으로 보인다.22일 김용범 기획재정부 1차관은 정부서울청사에서 혁신성장 전략점검회의 겸 정책점검회의를 열고 코로나 위기 대응 과정에서 필요한 재정 여력 확보와 미래 세대 재정 부담 축소를 위해 여러 대안 중 하나로 '사회적 연대'를 활용한 방안이 강조되고 있다고 말했다.,https://imgnews.pstatic.net/image/009/2020/05/22/0004580503_001_20200522232201193.jpg?type=w647
2020-05-23,'천당 아래 분당'도 옛말?…두산위브트레지움 4억 급락,경제,경기 성남시 분당 두산위브트레지움 아파트가 5개월여 만에 4억원가량 급락했다.정부의 연이은 부동산 대책과 신종 코로나바이러스 감염증 여파가 서울 강남을 넘어 경기도 성남시 분당구까지 다다랐다는 이야기가 나온다.23일 국토교통부 실거래가 공개시스템에 따르면 분당 두산위브트레지움 아파트 전용면적 147㎡가 이달 초 8억5500만원에 각각 거래됐다.,https://imgnews.pstatic.net/image/015/2020/05/23/0004346028_001_20200523192101218.jpg?type=w647
2020-05-23,현대차가 돈 써가며 ‘기어봉’ 버리는 이유는?[김도형 기자의 휴일車담],경제,"소소하게 요즘 차를 이야기하는 , 첫 주제는 바로 기어봉입니다.앞서 얘기한 전자식 기어봉이나 변속 버튼 등이 모두 SBW의 일종입니다.SBW는 사람이 물리적인 힘으로 변속기를 조작해서 바꾸지 않고 어떤 방식으로든 전기적 신호를 주면 자동차가 스스로 변속을 한다는 의미입니다.",https://imgnews.pstatic.net/image/020/2020/05/23/0003287766_001_20200605140002751.jpg?type=w647
2020-05-23,살인에 사체 훼손·유기까지…파주 30대 부부 신상공개할까,사회,"경기 파주의 30대 부부가 남편의 내연녀를 살해하고 시신을 훼손해 바다에 버린 잔혹한 범행이 드러나며 이들 부부에 대한 신상 공개 여부에 관심이 쏠린다.이번 사건처럼 살인 후 범행을 숨기기 위해 시신을 자르는 등 훼손해 유기하는 행위는 수사 기관이 규정하는 대표적인 잔인한 범죄 수법이다.이전에도 전남편 살해사건의 고유정, 한강 몸통시신 사건의 장대호, 노래방 손님 토막살인사건의 변경석 등 시신을 잔혹하게 훼손한 후 유기한 피의자들의 신상이 공개된 바 있다.",https://imgnews.pstatic.net/image/001/2020/05/23/PCM20191119000143990_P4_20200523080110352.jpg?type=w647
2020-05-23,"[단독] 연쇄살인범 최신종, 8년전에도 ""명치 쑤셔야 간다""",사회,"여성들을 연쇄살인한 혐의를 받는 전 씨름선수 최신종은 2012년 한 여성을 강간하고 감금 및 협박한 혐의로 징역 3년에 집행유예 5년을 받았다.현직 시절 성폭력범죄 전담 검사였던 오선희 변호사는 최씨의 집행유예 판결에 사건의 개별성을 고려하지 않은 전형적인 기계적 판결이라 지적했다.피해자와 합의를 한 강간범의 경우 '징역 3년, 집행유예 5년'을 선고해왔던 법원의 양형 공식에 충실했다는 것이다.",https://imgnews.pstatic.net/image/025/2020/05/23/0003002965_001_20200523113301266.jpg?type=w647
2020-05-23,"[단독] ""민변의 월북 권유 거절한뒤 위협 느껴 망명""",사회,"2016년 4월 중국 닝보의 '류경식당' 북한 여종업원 12명과 함께 탈북해 한국으로 들어왔던 식당 지배인 허강일씨가 작년 3월 해외로 망명한 사실이 뒤늦게 알려졌다.허씨는 지난 20일 윤미향 전 정대협 대표와 그의 남편, 민변 소속 변호사가 탈북 여종업원들에게 다시 북한으로 돌아가라고 회유했다고 본지에 폭로하는 과정에서 해외 망명 사실을 공개했다.22일 민변은 허씨 주장을 반박하는 자료를 냈다.",https://imgnews.pstatic.net/image/023/2020/05/23/2020052300072_0_20200523080101949.jpg?type=w647
2020-05-23,"24세 환자 ""코로나 우습게 봤다 저승사자 10번 하이파이브""",사회,코로나 증상이 시작되고 한 열흘 동안은 죽을 것 같이 아팠다.입원 열흘 뒤부터 이씨의 상태는 호전됐다.그는 다행스럽게도 칼레트라라는 약이 열흘이 지나서야 효과를 발휘해 열과 근육통 증상이 많이 완화됐고 2주 뒤부턴 약을 복용하지 않았다며 약 부작용이 사라지면서 음식을 먹을 수 있게 됐고 회복이 빨라지면서 잠도 잘 잘 수 있었다고 말했다.,https://imgnews.pstatic.net/image/025/2020/05/23/0003002956_001_20200524124501609.jpg?type=w647
2020-05-23,“친형에게 폭행 당해 코뼈 내려앉았다고요?” 경비원 폭행 혐의 입주민 결국 구속,사회,"서울 아파트 경비원이 입주민에게 폭행을 당했다고 호소한 뒤 극단적인 선택을 한 사안과 관련, 이 경비원에 대한 상해 혐의를 받는 입주민이 구속됐다.한편 입주민에게 폭행을 당했다고 호소한 뒤 극단적인 선택을 한 경비원 최모씨의 유족이 가해자로 지목된 입주민을 상대로 손해배상 청구 소송을 준비 중인 가운데, 10년 전 유사한 사건에서 입주민에게 배상 판결이 인정된 사례가 있는 것으로 파악됐다.뉴시스 취재에 따르면 10년 전 극단적인 선택을 한 경비원을 생전에 폭행한 혐의로 1심에서 유죄를 선고 받은 입주민에게 손해배상 책임을 인정한 판결이 있다.",https://imgnews.pstatic.net/image/022/2020/05/22/20200522520243_20200522230203310.jpg?type=w647
2020-05-24,"[오픈마이크] 중학생 아들 주검에 ""택배왔다""…""왜곡·모욕 끝나지 않아""",정치,"증거와 증언이 넘쳐나도 광주에는 '왜곡'이 잔인하게도 들러붙어 있습니다.이 사진은 엄마가 15살 아들을 땅에 묻는 날 찍혔습니다.그 아들에게 입혀 줄 깨끗한 수의마저 구할 수 없어 겨울 교복을 입히고, 비닐에 싼 한스러운 날이었습니다.",
2020-05-24,"[밀톡] 이쯤되면 파격이 아니라 파행, 軍 인사 왜 이러나",정치,이달초 단행된 군 장성 정기인사를 두고 군 일각에서 나오는 말들이다.두번째 문제는 안준석 5군단장의 청와대 국방개혁비서관 이동이다.안 중장은 이달 초 인사에서 김현종 전 국방개혁비서관과 자리를 맞바꿨다.,https://imgnews.pstatic.net/image/023/2020/05/24/2020052400765_0_20200524173602107.jpg?type=w647
2020-05-24,"""김정은, 올 여름 '예고된 살인' 저지른다""",정치,"대북 협상 전문가인 위성락 전 주러시아 대사는 24일 김정은 주재 당 중앙군사위 회의 등 최근 북한 동향과 관련 김정은은 올 여름 대규모 무력 도발에 나설 것으로 보인다면서 그의 도발은 '예고된 살인'으로 이때다 싶으면 즉각 행동으로 옮길 것이라고 했다.올 11월 미 대선 전에 트럼프 미 대통령으로부터 '대북 제재 해제'를 얻어내기 위해 올 초부터 강도 높은 무력 도발로 대미 압박을 하려고 했지만, 코로나로 인해 계획이 뒤로 밀렸다는 것이다.위 대사는 지난 3월 북한의 잇단 단거리 미사일 발사는 코로나 정국으로 대규모 도발을 하지 못하는 상황에서 '도발 불씨'가 살아있다는 신호를 미국에 보낸 것으로 분석했다.",https://imgnews.pstatic.net/image/023/2020/05/24/2020052401911_0_20200524210304443.jpg?type=w647
2020-05-24,"노 前대통령 11주기, 권양숙 여사는 '노발대발'을 외쳤다",정치,"23일 경남 봉하마을에서 열린 노무현 전 대통령 11주기 추도식엔 여권 인사들이 총결집했다.한 전 총리 옆엔 김대중 전 대통령 유족 대표로 김홍걸 민주당 당선자가 자리했다.여권 대권 주자로 꼽히는 이낙연 전 총리, 김경수 경남지사, 이재명 경기지사, 민주당 김두관 의원과 이광재 당선자도 참석했다.",https://imgnews.pstatic.net/image/023/2020/05/24/2020052402003_0_20200524202802034.jpg?type=w647
2020-05-24,“택배기사에게 한참 길 안내한 낮은 사람”…노무현 11주기 추도식 엄수,정치,"노무현 전 대통령 서거 11주기 추도식이 23일 오전 11시 경남 김해시 진영읍 봉하마을 대통령묘역에서 엄수됐다.추도식은 국민의례, 유족 헌화 및 분향, 이 대표 추도사, 11주기 특별영상 '노무현의 리더십' 상영, 유 이사장 감사 인사, 시민참여 '상록수' 합창 특별영상 상영, 참배 순으로 진행됐다.권 여사와 건호 씨, 유 이사장이 대표로 헌화·분향했다.",https://imgnews.pstatic.net/image/028/2020/05/23/0002498356_001_20200523151501372.jpg?type=w647
2020-05-24,'사은품 가방' 얻으려고 주문한 후…버려진 커피 300잔,경제,얼마 전 서울의 한 커피 전문점에서 누군가 커피 수백 잔을 시켜놓고 그대로 두고 가는 일이 있었습니다.커피를 사고 얻은 가방은 온라인 중고 시장에서 개당 7만 원에서 13만 원에 팔립니다.희소성이 있다 보니 음료를 마시면 공짜로 주는 가방을 돈을 받고 파는 겁니다.,
2020-05-24,팰리세이드처럼 없어서 못 판다···반년은 기다려야 갖는 차,경제,"신종 코로나바이러스 감염증에도 국내 자동차 시장은 뜨겁다.긴 대기 기간은 해당 차종이 그만큼 인기가 높다는 뜻이기도 하지만, 자칫 고객의 발길을 돌리게 하는 요인이 되기도 한다.비슷한 가격과 스펙이라면 출고 대기가 긴 차종보다 물량을 확보해 놓은 브랜드를 선택하는 것이다.",https://imgnews.pstatic.net/image/025/2020/05/24/0003003053_001_20200524065902937.jpg?type=w647
2020-05-24,로또 912회 당첨번호 1등 14명…'또 반자동 대박 터졌다',경제,"로또당첨번호 반자동 대박이 2회차 연속 나왔다.수동 당첨자 5명의 912회 로또 당첨번호 구매장소는 서울 지역 판매점이 2명으로 가장 많다.동행복권에 따르면 반자동 당첨자가 자동과 수동보다 많아 눈길을 끌었던 올 3월 7일 추첨한 901회차 로또복권 구매 비율은 자동 62.6%, 수동 33.2%, 반자동 4.2%이다.",https://imgnews.pstatic.net/image/629/2020/05/24/202016841590249516_20200524050104577.jpg?type=w647
2020-05-24,"""3000만원으로 2억 집 샀다""…부동산 자산가 된 흙수저 [집코노미TV]",경제,이승현 진진세무회계법인 회계사와 함께하고 있습니다.제 경험으로 비춰보거나 과거 사례들을 봐도 이런 특례주택들에 대한 세제혜택을 준다고 나왔을 때가 부동산의 저점인 경우가 많았습니다.첫 집을 마련하면서부터 부동산투자를 시작했으니까 그 이후엔 부동산경기가 계속 좋았잖아요.,https://imgnews.pstatic.net/image/015/2020/05/24/0004346172_001_20200524105901233.jpg?type=w647
2020-05-24,"""진단키트 사용승인""...미국 FDA가 인정한 한국 제품은",경제,"미국 식품의약국으로부터 긴급사용승인을 받은 국산 신종 코로나바이러스 감염증 진단키트가 1개 더 추가됐다.국내에서는 씨젠, 솔젠트, 코젠바이오텍, SD바이오센서, 바이오세움, 바이오코아 등 총 6개 기업의 코로나19 진단키트가 식약처의 긴급사용승인을 받아 사용 중이다.솔젠트는 미국 FDA EUA를 받기 전부터 미국에 코로나19 진단키트를 수출해왔다.",https://imgnews.pstatic.net/image/215/2020/05/24/A202005240011_1_20200526144904133.jpg?type=w647
2020-05-24,[속보]수원→충주 고속버스 탑승객 전원 신고해달라..코로나 N차 감염우려,사회,"염태영 수원시장이 수원 확진자-55'의 접촉자를 찾습니다라는 글을 올렸다.앞서 수원확진자-55는 이태원 감염 확진자 2명과 안양에서 접촉한뒤 확진판정을 받았다.이 확진자는 수원버스터미널에서 시외버스를 타고 이천 장호원에서 아버지집과 음식점, PC방 등을 차례로 방문한 것으로 조사됐다.",https://imgnews.pstatic.net/image/016/2020/05/24/20200524000028_0_20200524101101341.jpg?type=w647
2020-05-24,"[사건추적]""사라진 적금 4만원, 느낌 싸했다""···경찰 '촉' 건드린 최신종",사회,"단순 실종 사건으로 묻힐 뻔했지만, '연쇄 살인'으로 밝혀졌다.지난달 나흘 간격으로 전북 전주와 부산에서 실종된 두 여성을 살해한 혐의로 구속된 최신종 이야기다.수사 부서에서 23년간 잔뼈가 굵은 전주 완산경찰서 실종팀 강승구 경위는 24일 중앙일보와 통화에서 수사를 하다 보면 느낌이 싸할 때가 있다고 말했다.",https://imgnews.pstatic.net/image/025/2020/05/24/0003003047_001_20200524120907669.jpg?type=w647
2020-05-24,"경비원 유족에 전화 건 입주민, 사과 없이 ""차로 돌진"" 주장",사회,경비원 고 최희석 씨를 폭행한 혐의 등으로 구속된 입주민 심모 씨가 사과를 기다리던 유족에게 전화를 걸어 되려 고인이 먼저 자신을 향해 차를 밀며 돌진했다고 주장했던 것으로 확인됐습니다.유족은 저희 취재진과의 통화에서 여전히 사과를 기다리고 했습니다.,
2020-05-24,[속보] 태안서 버려진 소형보트 발견… “중국인 밀입국 추정”,사회,충남 태안군 소원면 의항리 해변에서 중국인들이 최소 6명 이상 타고 몰래 들어온 것으로 추정되는 소형 보트가 발견됐다.해양경찰은 육군 32사단과 함께 보트를 버리고 달아난 이들의 뒤를 쫓고 있다고 밝혔다.,https://imgnews.pstatic.net/image/022/2020/05/24/20200524504741_20200524134502456.jpg?type=w647
2020-05-24,"""이렇게 차이 날 줄은…"" 트랜스젠더 일상 비교해보니",사회,"성 소수자들이 우리 사회에서 어떤 어려움을 겪고 있는지 살펴보는 트랜스젠더 인권 보도, 어제에 이어서 전해드립니다.조사 결과, 의료 차별 경험이 있다고 응답한 트랜스젠더가 35.9%였습니다.인권위 조사에 따르면 응답자의 15.5%가 입사 취소나 채용 거부 등의 경험이 있다고 답했고, 본인의 정체성 때문에 입사 지원을 포기한 적이 있다고 응답한 사람은 전체의 63.4%였습니다.",
2020-05-25,"임종석 예언했던 진중권, 이번엔 ""노무현재단 뭔가 터질 듯""",정치,"정색하고 미리 초를 치는 것을 보니, 노무현 재단과 관련해 곧 뭔가 터져 나올 듯하다.진 전 교수는 지난해 말에는 유 이사장이 제기한 노무현재단에 대한 검찰의 계좌추적 의혹에 대해서도 날을 세웠다.유 이사장은 지난해 12월 24일 검찰이 재단의 은행 계좌를 들여다본 것을 확인했다며 불법 사찰 의혹을 제기하자 검찰은 악의적 허위주장이라며 반박했다.",https://imgnews.pstatic.net/image/025/2020/05/25/0003003273_001_20200525050115396.jpg?type=w647
2020-05-25,"안철수 “노무현, ‘윤미향 부끄러운 줄 알아야지’ 일갈했을 것”",정치,"안철수 국민의당 대표가 25일 기부금 유용 등 각종 의혹이 제기된 정의기억연대 이사장 출신 윤미향 더불어민주당 당선인과 관련, 노무현 전 대통령이 살아 계셨다면 '부끄러운 줄 알아야지'라며 일갈하시지 않았을까 한다고 말했다.안 대표는 이날 오전 국회의원회관에서 열린 최고위원회의에서 노 전 대통령은 자신과 자신의 편에 너무나 철저하고 엄격한 분이었다면서 그분이 살아 계셨다면 지난해 조국 사태와 지금의 윤미향 사태에 대해 어떻게 대응했을까라며 이렇게 밝혔다.",https://imgnews.pstatic.net/image/081/2020/05/25/0003093154_001_20200525105101884.jpg?type=w647
2020-05-25,"""윤미향, 용서한 것 없다"" 이용수 할머니 '마지막' 기자회견, 윤 당선인 나올까",정치,일본군 위안부 피해 할머니들을 위한 후원금 유용 의혹 등 정의기억연대와 윤미향 더불어민주당 당선인에 대한 각종 의혹을 최초로 제기한 이용수 할머니가 25일 2시 또 한번 기자회견을 예고한 가운데 이 할머니의 추가 폭로 내용과 함께 윤 당선인의 참석 여부에 관심이 모아지고 있다.25일 정신대할머니와함께하는시민모임 등에 따르면 이날 이 할머니는 대구에서 열릴 기자회견에서 할머니의 폭로 이후 각종 의혹이 쏟아지고 있는 정의연에 대한 입장 뿐 아니라 앞으로의 위안부 문제 해결을 위한 운동의 방향성에 대해 언급할 것으로 예상된다.,https://imgnews.pstatic.net/image/011/2020/05/25/0003742022_001_20200525090001222.jpg?type=w647
